LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;PAID;ID
11900;NA;39433;HomeImp;Other;NA;NA;1;81.39;0;9;35.504;1;1673
11900;71000;87000;DebtCon;Mgr;20;0;0;238.47;11;24;NA;1;1674
11900;85179;122788;HomeImp;Other;10;NA;NA;NA;NA;NA;39.431;1;1675
11900;41009;68211;DebtCon;Office;23;0;0;234.93;0;28;28.391;1;1676
11900;28329;80963;HomeImp;ProfExe;21;0;0;239.46;0;10;24.535;1;1677
11900;117550;144178;DebtCon;ProfExe;15;NA;1;170.95;1;32;29.1;1;1678
11900;58104;77870;HomeImp;Other;7;0;0;69.43;1;19;NA;0;1679
11900;52814;72000;DebtCon;Other;12;0;0;123.6;0;20;NA;0;1680
11900;34222;59948;DebtCon;Office;24;0;0;228.08;1;29;25.729;1;1681
11900;26601;52544;HomeImp;Other;0;0;0;240.69;0;11;40.776;1;1682
11900;81849;105403;HomeImp;ProfExe;5;0;1;82.64;1;34;36.506;1;1683
11900;29822;48574;DebtCon;Office;13;0;0;132.4;0;4;36.611;0;1684
11900;201264;227295;HomeImp;ProfExe;10;0;0;239.74;0;22;33.776;1;1685
11900;97506;110902;DebtCon;Other;17;0;1;196.57;2;15;37.999;1;1686
11900;89595;107895;HomeImp;Mgr;9;0;0;250.47;0;24;30.305;1;1687
11900;63833;NA;DebtCon;Other;3;NA;NA;NA;NA;NA;40.933;0;1688
11900;78959;104371;DebtCon;Mgr;1;0;0;79.08;1;23;40.024;1;1689
11900;83877;208924;HomeImp;Self;15;0;0;12.75;NA;7;18.25;1;1690
11900;114329;143915;DebtCon;ProfExe;15;NA;1;185.57;0;32;28.978;1;1691
11900;81318;105454;HomeImp;ProfExe;6;0;0;92.14;1;33;37.526;1;1692
11900;61094;74842;0;Other;12;0;0;250.2;0;26;29.735;1;1693
12000;84172;123415;DebtCon;Office;9;0;0;139.02;1;21;38.583;1;1694
12000;83560;126479;HomeImp;Other;8;NA;NA;NA;NA;NA;38.928;1;1695
12000;63019;74204;DebtCon;Office;6;0;0;98.59;2;14;24.49;1;1696
12000;41182;59947;HomeImp;Other;23;0;0;118.18;0;22;37.131;1;1697
12000;57371;69076;DebtCon;Mgr;10;1;0;83.25;1;19;29.632;1;1698
12000;76799;83864;DebtCon;Mgr;8;0;0;102.2;0;22;27.172;1;1699
12000;35028;55079;HomeImp;Other;23;0;1;108.63;0;23;40.797;1;1700
12000;30777;43157;DebtCon;Other;8;NA;0;151.7;7;28;38.178;1;1701
12000;7804;65395;HomeImp;Other;8;2;0;347.12;0;21;16.816;1;1702
12000;38130;68707;DebtCon;Office;23;0;0;234.89;1;29;26.301;1;1703
12000;15756;53079;HomeImp;Office;23;0;0;259.56;0;20;29.397;1;1704
12000;50581;70171;HomeImp;Other;NA;0;2;206.32;1;12;29.843;0;1705
12000;69796;93757;DebtCon;Office;16;0;1;91.43;0;8;24.459;1;1706
12000;102109;121229;DebtCon;0;2;0;0;104.48;0;25;34.767;1;1707
12000;79844;98139;HomeImp;ProfExe;8;0;0;156.95;0;34;31.7;1;1708
12000;76345;89036;HomeImp;Other;8;0;0;91.97;1;19;50.173;0;1709
12000;35721;52938;HomeImp;Other;23;0;1;125.93;0;22;38.627;1;1710
12000;72786;84595;DebtCon;Office;4;2;2;198.77;3;30;38.09;1;1711
12000;42000;60000;DebtCon;Other;4;1;2;145.53;0;23;NA;0;1712
12000;69000;92900;HomeImp;ProfExe;2;0;0;115.9;0;15;NA;0;1713
12000;74427;96270;DebtCon;Other;18;0;1;169.73;2;40;NA;0;1714
12000;NA;NA;HomeImp;Other;3;0;2;213.67;1;15;NA;0;1715
12000;43000;64000;DebtCon;Other;1;0;0;262.97;0;21;NA;1;1716
12000;96000;135000;HomeImp;ProfExe;14;0;0;126.8;5;22;NA;1;1717
12000;46000;60200;DebtCon;Other;4;0;0;176.5;0;14;NA;1;1718
12000;87000;101200;DebtCon;Sales;13;NA;2;151.13;1;18;NA;1;1719
12000;98000;123385;HomeImp;ProfExe;10;0;0;170.43;3;32;NA;1;1720
12000;76187;93100;DebtCon;Other;0.5;0;0;144.07;0;23;NA;1;1721
12000;73000;94900;DebtCon;ProfExe;9;3;0;189.7;1;30;NA;1;1722
12000;150000;175065;DebtCon;ProfExe;7;NA;1;206.67;4;26;NA;1;1723
12000;29600;61250;DebtCon;ProfExe;7.5;0;0;264.8;1;16;NA;1;1724
12000;NA;63000;0;0;0;0;0;NA;0;0;NA;1;1725
12000;94000;112125;HomeImp;Office;2;0;0;143.03;1;22;NA;1;1726
12000;72000;106000;DebtCon;Other;6;0;0;78.07;2;14;NA;1;1727
12000;42482;67800;DebtCon;ProfExe;19;0;0;199.9;0;16;NA;1;1728
12000;53800;80000;DebtCon;Other;0.3;0;0;124.77;4;11;NA;1;1729
12000;88000;118750;HomeImp;Mgr;3;0;3;153.5;0;26;NA;1;1730
12000;44000;59500;DebtCon;Other;3.7;0;0;172.5;0;14;NA;1;1731
12000;81000;105250;DebtCon;ProfExe;9;0;0;200.9;2;37;NA;1;1732
12000;36346;54000;DebtCon;Other;NA;0;0;114.67;2;19;NA;1;1733
12000;81000;99000;HomeImp;Other;20;0;0;136;4;24;NA;1;1734
12000;64000;80000;DebtCon;Other;2;0;0;239.53;3;26;NA;1;1735
12000;NA;87000;DebtCon;Other;13;NA;NA;NA;NA;NA;NA;0;1736
12000;85039;111100;DebtCon;ProfExe;0.2;1;2;144.07;1;34;NA;1;1737
12000;87000;113850;DebtCon;Office;11;0;0;216.13;0;12;NA;1;1738
12000;NA;NA;HomeImp;Other;19;0;8;195.83;0;13;NA;0;1739
12000;75373;102602;HomeImp;Other;6;2;0;99.37;0;21;NA;0;1740
12000;36000;51900;DebtCon;Other;0.1;0;0;247.5;1;10;NA;0;1741
12000;114390;132800;DebtCon;Mgr;10;0;0;95.73;0;25;NA;0;1742
12000;28298;72000;DebtCon;Other;8;NA;NA;105.5;2;22;NA;0;1743
12000;118000;139350;HomeImp;ProfExe;2;0;0;153.17;2;17;NA;0;1744
12000;87917;NA;0;Other;12.9;0;1;71;0;12;NA;0;1745
12000;58730;80000;DebtCon;Office;10;NA;4;123.1;3;25;NA;0;1746
12000;59099;82000;DebtCon;Other;10;0;2;219.13;0;33;NA;0;1747
12000;15231;42845.01;DebtCon;Office;6.5;0;1;65.97;2;18;NA;0;1748
12000;48786;89800;HomeImp;ProfExe;29.9;0;5;220.13;1;16;NA;0;1749
12000;74265;91000;HomeImp;Other;7;1;0;137;0;3;NA;0;1750
12000;42000;58000;DebtCon;Other;5;0;1;113.63;1;18;NA;0;1751
12000;76674;97936;DebtCon;Mgr;5;0;0;147.91;2;27;41.226;1;1752
12000;54257;82764;0;Other;14;1;1;188.34;2;31;38.943;0;1753
12000;36072;62960;DebtCon;ProfExe;8;0;0;288.53;0;16;22.423;1;1754
12000;97650;115931;DebtCon;ProfExe;11;0;0;199.83;1;17;34.388;1;1755
12000;NA;67446;HomeImp;Other;NA;0;0;356.93;0;7;37.934;1;1756
12000;88210;114224;DebtCon;ProfExe;8;0;0;203.47;1;36;41.573;1;1757
12000;84191;100654;HomeImp;ProfExe;0;0;0;79.68;1;20;33.773;1;1758
12000;63589;75959;HomeImp;Office;14;1;0;253.62;1;31;43.16;1;1759
12000;NA;33879;DebtCon;Other;NA;1;0;121.38;0;4;39.695;0;1760
12000;48189;53969;DebtCon;Other;5;0;0;276.38;0;18;65.495;0;1761
12000;98428;114820;DebtCon;Other;16;0;1;188.15;2;15;36.738;1;1762
12100;56335;86648;HomeImp;Other;17;0;0;206.25;0;17;35.128;1;1763
12100;48622;83158;HomeImp;Other;4;0;2;191.57;0;12;29.204;1;1764
12100;58556;76724;HomeImp;Other;3;0;1;234.66;1;16;37.639;1;1765
12100;186062;227171;HomeImp;ProfExe;0;0;0;67.78;NA;4;26.991;0;1766
12100;13218;82386;DebtCon;Other;7;0;0;262.39;0;14;18.43;1;1767
12100;96439;126328;HomeImp;Mgr;3;0;3;156.32;0;26;39.279;1;1768
12100;44484;64398;DebtCon;Other;3;0;0;263.04;0;20;28.804;1;1769
12100;29097;72647;DebtCon;Other;8;NA;NA;109.51;1;22;45.305;0;1770
12100;90917;102400;DebtCon;Sales;11;NA;2;159.87;0;17;33.454;1;1771
12100;50100;66410;DebtCon;Other;3;0;0;176.01;0;14;28.549;1;1772
12100;68941;75029;HomeImp;Office;14;0;0;254.19;0;31;43.898;1;1773
12100;50150;65565;DebtCon;Other;4;0;0;166.23;0;13;26.644;1;1774
12100;50973;74183;DebtCon;Mgr;6;NA;NA;122.69;NA;24;41.128;1;1775
12100;22000;38750;DebtCon;Other;0.8;0;0;167.4;1;17;NA;0;1776
12100;12000;33938;DebtCon;Mgr;9;0;0;118.77;0;11;NA;1;1777
12100;31400;48000;DebtCon;Other;6;1;0;107.53;2;16;NA;1;1778
12100;67000;79100;DebtCon;Mgr;5;0;0;155.2;1;32;NA;0;1779
12100;67927;94126;DebtCon;Other;2;0;0;35.54;2;3;38.848;1;1780
12100;NA;72731;0;0;0;0;0;NA;0;0;0.72;1;1781
12100;74594;90555;DebtCon;Mgr;4;0;0;123.78;2;27;41.635;1;1782
12100;83557;98881;HomeImp;ProfExe;6;0;0;102.23;1;26;25.783;1;1783
12100;61868;66874;HomeImp;Other;30;0;3;170.44;0;23;37.915;1;1784
12100;46152;72773;DebtCon;Other;0;0;0;270.49;0;20;29.495;1;1785
12100;97185;113004;DebtCon;Other;13;0;0;202.62;2;15;37.717;1;1786
12100;105104;144712;HomeImp;ProfExe;13;0;0;129.52;5;22;37.414;1;1787
12100;71060;79744;DebtCon;Other;3;NA;NA;179.87;NA;35;29.894;1;1788
12100;85121;113744;DebtCon;ProfExe;0;0;2;139.49;0;34;33.943;1;1789
12100;28193;34705;DebtCon;Other;0;NA;NA;NA;NA;NA;37.618;1;1790
12100;18728;34443;DebtCon;Mgr;9;0;0;117.65;0;10;21.59;1;1791
12100;55147;72553;DebtCon;Other;0;0;0;229.41;0;10;35.868;1;1792
12100;48149;74539;DebtCon;ProfExe;17;0;0;200.03;0;15;23.131;1;1793
12200;61929;83102;HomeImp;Office;14;0;0;238.52;1;32;44.45;1;1794
12200;110088;137794;DebtCon;ProfExe;3;0;0;251.15;1;46;33.517;1;1795
12200;57785;72971;DebtCon;Other;2;0;0;166.9;1;16;34.71;1;1796
12200;67474;88473;DebtCon;Other;2;0;0;234.78;3;26;29.097;1;1797
12200;136866;162906;HomeImp;ProfExe;4;0;0;427.92;0;43;30.182;1;1798
12200;80336;102618;HomeImp;ProfExe;2;0;0;79.73;2;19;34.405;1;1799
12200;97000;109800;HomeImp;ProfExe;5;0;0;152.13;3;33;NA;0;1800
12200;91000;114053;DebtCon;Other;11;0;0;173.5;0;27;NA;1;1801
12200;206613;232176;HomeImp;ProfExe;10;0;1;237.32;0;22;30.689;1;1802
12200;45095;64736;DebtCon;Other;9;0;0;249.67;0;18;31.635;1;1803
12200;70722;81760;DebtCon;Other;0;0;0;219.79;3;26;30.277;1;1804
12200;199232;229929;HomeImp;ProfExe;11;0;0;223.44;0;21;31.37;1;1805
12200;82904;125057;DebtCon;Office;8;0;0;131.66;1;21;37.273;1;1806
12200;61302;90873;DebtCon;Other;2;0;0;35.97;1;4;39.974;1;1807
12200;27118;87982;HomeImp;ProfExe;19;0;0;232.24;0;11;25.235;1;1808
12200;53242;70400;DebtCon;Other;14;0;0;169.93;0;18;34.629;0;1809
12200;57112;76050;DebtCon;Other;1;0;0;235.23;0;9;35.113;1;1810
12200;90154;110479;DebtCon;ProfExe;9;0;0;196.93;2;37;43.189;1;1811
12200;86775;111572;DebtCon;ProfExe;0;1;1;138.61;1;33;34.352;1;1812
12300;79838;85209;DebtCon;ProfExe;8;0;0;173.84;0;11;37.824;1;1813
12300;114035;137208;DebtCon;ProfExe;15;NA;1;173.71;0;33;32.056;1;1814
12300;89333;106107;HomeImp;Other;19;0;0;120.26;3;24;28.775;1;1815
12300;24552;48278;DebtCon;Other;0;0;0;171.08;0;16;29.3;0;1816
12300;61253;85825;DebtCon;Sales;5;0;0;130.03;0;34;27.203;1;1817
12300;152107;179793;DebtCon;ProfExe;7;NA;1;212.78;3;25;43.134;1;1818
12300;48866;73023;HomeImp;Office;11;3;1;251.63;1;29;32.877;1;1819
12300;48238;66603;HomeImp;Office;6;0;1;80.39;1;11;40.019;0;1820
12300;112373;136202;DebtCon;ProfExe;16;NA;1;179.88;0;32;30.488;1;1821
12300;69499;104045;DebtCon;Other;8;0;0;219.09;0;20;18.585;1;1822
12300;60200;77079;HomeImp;Office;13;0;0;242.24;1;32;45.394;1;1823
12300;NA;50530;HomeImp;Mgr;5;NA;NA;163.54;NA;9;20.026;1;1824
12300;78000;101200;HomeImp;Other;0.4;0;0;145.07;1;19;NA;0;1825
12300;50230;70000;DebtCon;Sales;1;0;NA;184.37;2;20;NA;0;1826
12300;49800;64000;DebtCon;ProfExe;23;0;2;232.33;3;17;NA;0;1827
12300;77000;94000;DebtCon;Mgr;41;NA;4;212.87;4;17;NA;0;1828
12300;114457;144284;DebtCon;ProfExe;1;0;0;252.66;0;45;32.497;1;1829
12300;52622;64407;DebtCon;Other;0;0;0;191.08;1;13;26.203;1;1830
12300;152274;177940;HomeImp;Office;4;0;0;196.88;0;56;33.723;1;1831
12300;27859;48393;HomeImp;Other;10;0;0;82.76;0;3;34.385;1;1832
12300;90006;121122;DebtCon;Office;9;0;0;133.5;1;21;36.91;1;1833
12300;159798;177853;DebtCon;ProfExe;6;NA;0;206.82;4;25;41.425;1;1834
12300;81590;90050;DebtCon;Mgr;6;0;0;136.75;1;26;41.733;1;1835
12300;35651;59795;HomeImp;Other;22;0;0;118.65;0;23;40.663;1;1836
12300;50441;56656;DebtCon;Office;1;0;0;186.45;0;21;35.453;1;1837
12300;33061;46277;DebtCon;Other;8;NA;1;154.9;7;28;39.702;1;1838
12300;102908;124217;HomeImp;ProfExe;9;0;0;159.99;2;31;27.707;1;1839
12300;141020;157511;HomeImp;ProfExe;4;0;1;403.75;0;43;29.583;1;1840
12300;92573;119325;DebtCon;ProfExe;2;1;2;157.62;0;33;34.775;1;1841
12300;73099;84250;DebtCon;ProfExe;4;NA;NA;NA;NA;NA;40.222;0;1842
12300;11300;39000;0;Other;NA;5;1;170.43;3;21;NA;0;1843
12300;68024;78800;DebtCon;Sales;7;0;0;125.5;0;35;29.293;1;1844
12300;64265;90956;DebtCon;Other;10;0;1;233.16;0;32;32.909;0;1845
12400;132894;198168;HomeImp;Office;0;0;1;355.16;0;16;40.54;1;1846
12400;31303;57444;0;Other;29;0;0;246.72;0;18;20.206;1;1847
12400;80510;97548;HomeImp;ProfExe;1;0;0;74.4;1;19;36.457;1;1848
12400;137927;160566;HomeImp;ProfExe;6;0;1;436.75;0;42;29.273;1;1849
12400;45604;65501;DebtCon;Other;9;0;1;70.34;1;24;35.212;0;1850
12400;26768;52411;HomeImp;Other;0;0;0;253.32;0;11;38.821;1;1851
12400;203902;234454;HomeImp;ProfExe;9;0;0;213.46;0;22;33.649;1;1852
12400;16375;36672;DebtCon;Mgr;8;0;0;120.67;0;11;24.089;1;1853
12400;49264;57923;DebtCon;Other;0;0;0;182;2;13;27.009;1;1854
12400;36034;62953;DebtCon;ProfExe;9;0;0;262.08;0;16;21.345;1;1855
12400;NA;69350;0;0;0;0;0;NA;0;0;2.365;1;1856
12400;94000;112000;DebtCon;Mgr;4;0;0;NA;0;0;NA;0;1857
12400;115902;146813;DebtCon;ProfExe;1;0;0;288.47;0;45;33.054;1;1858
12400;115004;144760;DebtCon;ProfExe;2;0;0;279.52;1;46;35.615;1;1859
12400;57105;74582;DebtCon;Other;12;0;0;134.03;0;20;36.926;0;1860
12400;34055;40739;DebtCon;Other;9;NA;0;147.01;6;29;39.931;1;1861
12400;50573;84008;DebtCon;Other;15;1;0;76.04;0;7;41.028;0;1862
12400;NA;65317;HomeImp;Other;NA;0;0;349.28;0;6;35.714;1;1863
12400;25805;31414;DebtCon;Other;2;NA;NA;NA;NA;NA;38.237;1;1864
12400;24769;87665;HomeImp;ProfExe;21;0;0;238.38;0;11;25.332;1;1865
12400;83018;96637;DebtCon;Other;2;0;0;95.9;2;32;41.245;1;1866
12500;93538;118369;DebtCon;ProfExe;0;0;1;132.82;0;33;34.834;1;1867
12500;37562;57081;HomeImp;Other;22;0;1;129.49;0;23;39.083;1;1868
12500;69117;101503;HomeImp;ProfExe;13;0;7;145.95;0;36;36.76;0;1869
12500;157312;181050;DebtCon;ProfExe;7;NA;0;209.71;4;25;40.906;1;1870
12500;10035;61897;HomeImp;Other;6;1;1;368.74;0;21;14.734;1;1871
12500;83276;129116;DebtCon;Office;7;0;0;138.69;0;22;39.59;1;1872
12500;57294;66615;DebtCon;Other;3;0;1;321.39;0;9;31.381;1;1873
12500;101047;118913;HomeImp;Office;2;0;0;156.61;1;22;35.899;1;1874
12500;56960;69014;DebtCon;Other;4;0;0;307.64;0;10;30.362;1;1875
12500;83924;100114;HomeImp;ProfExe;0;0;0;71.3;1;20;34.713;1;1876
12500;79900;94660;DebtCon;Mgr;19;0;0;252.35;10;24;35.8;1;1877
12500;NA;52026;HomeImp;Mgr;6;NA;NA;173.72;NA;8;21.621;1;1878
12500;41000;64680;DebtCon;Other;2;0;0;70.9;3;30;NA;0;1879
12500;41301;60000;DebtCon;Other;2;0;0;77.23;0;12;NA;0;1880
12500;55000;75393;DebtCon;Other;0.75;0;1;113.03;1;16;NA;0;1881
12500;77100;90550;HomeImp;Office;NA;0;0;173.47;1;26;NA;1;1882
12500;71582;93400;DebtCon;Other;6;3;0;74.07;1;21;NA;1;1883
12500;53060;67500;DebtCon;Office;16;0;5;183.63;0;15;NA;0;1884
12500;69192;105300;DebtCon;Mgr;4;0;0;282.03;1;23;NA;0;1885
12500;62000;102600;HomeImp;Other;10;2;6;226.43;4;42;NA;0;1886
12500;50097;73846;DebtCon;Other;1;0;0;267.87;0;20;29.16;1;1887
12500;77792;100812;DebtCon;ProfExe;10;2;0;182.96;1;29;27.386;1;1888
12500;53354;79893;HomeImp;Office;10;2;0;249.44;1;29;35.021;1;1889
12500;66163;83727;DebtCon;Office;4;1;2;176.94;3;30;36.775;1;1890
12500;81865;101048;DebtCon;Other;1;0;0;147.4;0;23;38.855;1;1891
12500;17659;31843;DebtCon;Office;7;0;1;107.74;0;16;19.301;1;1892
12500;55228;66569;DebtCon;Mgr;3;0;0;198.82;1;17;27.997;1;1893
12500;77937;89710;DebtCon;Mgr;19;0;0;223.59;10;24;35.952;1;1894
12500;26286;36002;DebtCon;Other;2;NA;NA;NA;NA;NA;38.439;1;1895
12500;NA;39200;HomeImp;Other;0;0;0;309.4;1;9;NA;1;1896
12500;56791;72974;HomeImp;Other;29;0;3;182.07;0;24;35.692;1;1897
12500;NA;NA;0;0;NA;NA;NA;NA;NA;NA;27.353;1;1898
12600;71370;90316;HomeImp;Office;26;0;0;162.36;2;14;39.875;1;1899
12600;84933;110253;DebtCon;ProfExe;8;0;0;192.42;1;37;40.845;1;1900
12600;80612;93802;DebtCon;Mgr;5;0;0;141.61;2;26;40.749;1;1901
12600;68800;86000;DebtCon;Mgr;3;2;1;202.87;8;26;NA;0;1902
12600;41169.82;57000;DebtCon;Other;5.5;1;0;98.43;10;18;NA;0;1903
12600;83921;90876;DebtCon;Other;3;0;0;106.94;1;32;41.473;1;1904
12600;45633;77578;DebtCon;ProfExe;19;0;0;209.73;0;15;23.916;1;1905
12600;103946;113900;DebtCon;Other;17;0;2;194.36;1;16;36.415;1;1906
12600;125688;198602;HomeImp;Office;0;0;1;344.75;0;16;39.484;1;1907
12600;86785;110400;DebtCon;Other;0.7;1;NA;89.07;2;27;NA;0;1908
12600;72854;86209;0;ProfExe;2;0;0;118.07;0;14;36.051;0;1909
12600;67860;103426;DebtCon;Other;9;0;0;202.15;0;20;18.348;1;1910
12600;103960;127384;DebtCon;0;2;0;0;129.02;0;25;34.479;1;1911
12600;32742;41299;DebtCon;Other;10;NA;1;170.41;7;29;37.803;1;1912
12600;25000;37882;HomeImp;Other;8.8;0;0;87.2;2;12;NA;1;1913
12600;48983;65000;DebtCon;Other;5;1;0;58.7;7;23;NA;0;1914
12600;62493;77141;0;Other;13;0;0;266.33;0;26;27.008;1;1915
12600;55415;74307;HomeImp;Other;29;1;2;198.85;0;23;36.838;1;1916
12600;58247;72189;HomeImp;Other;30;0;3;198.24;0;23;35.794;1;1917
12600;100590;138649;HomeImp;ProfExe;14;0;0;138.16;4;22;34.599;1;1918
12600;85335;97094;DebtCon;Other;2;0;0;116.09;1;32;40.845;1;1919
12600;83552;107186;HomeImp;Other;21;0;0;128.66;4;24;28.723;1;1920
12600;37699;59874;HomeImp;Other;22;0;0;114.24;0;23;38.683;1;1921
12600;76002;94236;DebtCon;Other;11;0;0;164.76;5;21;39.526;1;1922
12600;49986;67896;DebtCon;Mgr;3;0;0;190.16;1;17;29.266;1;1923
12700;204038;230920;HomeImp;ProfExe;10;0;0;242.91;0;22;29.802;1;1924
12700;79448;91004;DebtCon;Mgr;20;0;0;227.51;10;23;34.464;1;1925
12700;149272;176467;HomeImp;Office;7;0;0;191.9;1;55;33.902;1;1926
12700;29471;48362;HomeImp;Other;9;0;0;79.9;0;4;36.021;1;1927
12700;72760;83604;DebtCon;Office;6;2;3;189.92;3;29;37.369;1;1928
12700;NA;41396;HomeImp;Other;0;0;0;302.87;1;8;27.989;1;1929
12700;79383;107590;DebtCon;Other;5;0;0;78.3;2;14;33.581;1;1930
12700;30428;47387;DebtCon;ProfExe;2;0;0;164.49;0;36;38.874;0;1931
12700;103034;124116;DebtCon;0;2;0;0;137.44;0;25;31.603;1;1932
12700;58293;82594;DebtCon;Office;13;0;0;105.05;0;23;36.7;1;1933
12700;30061;58714;0;Other;29;0;0;230.88;0;19;20.638;1;1934
12700;27459;38577;HomeImp;Mgr;16;0;0;72.33;0;9;31.606;1;1935
12700;77068;98436;HomeImp;ProfExe;7;0;1;148.29;0;34;33.464;1;1936
12700;130867;201245;HomeImp;Office;0;0;1;340.8;0;15;40.169;1;1937
12700;61840;73541;DebtCon;ProfExe;1;0;0;157.89;2;35;41.652;1;1938
12700;79898;101989;DebtCon;ProfExe;9;2;0;215;1;29;29.306;1;1939
12700;105293;121416;0;Office;14;0;0;250.02;0;16;35.287;1;1940
12700;60122;93741;DebtCon;Other;0;0;0;38.33;1;3;42.109;1;1941
12700;72164;104220;DebtCon;Office;10;0;0;165.43;0;13;37.54;1;1942
12700;48139;64842;DebtCon;Other;0;1;0;192.48;2;13;26.547;1;1943
12700;9038;65969;HomeImp;Other;7;1;1;346.58;0;22;13.347;1;1944
12700;59440;88690;DebtCon;Other;0;0;0;129.15;3;11;37.838;1;1945
12700;53199;82567;HomeImp;Other;3;0;1;185.33;0;13;27.39;1;1946
12700;58606;83010;DebtCon;Other;1;0;0;125.33;3;11;36;1;1947
12700;159661;183244;DebtCon;ProfExe;7;NA;1;210.12;4;26;43.768;1;1948
12700;107653;129752;HomeImp;ProfExe;8;0;0;181.03;2;32;29.467;1;1949
12700;37346;53511;HomeImp;Other;23;0;0;136.96;0;22;39.432;1;1950
12800;99160;114619;HomeImp;Office;2;0;0;142.21;0;22;35.95;1;1951
12800;66293;92423;HomeImp;Office;27;0;0;169.72;1;14;41.232;1;1952
12800;117391;210072;HomeImp;ProfExe;1;0;0;136.62;1;14;27.125;1;1953
12800;54546;62906;DebtCon;Mgr;3;0;0;175.52;1;16;28.648;1;1954
12800;49349;70078;DebtCon;Other;9;0;0;240.91;0;17;31.754;1;1955
12800;56516;78392;HomeImp;Other;0;0;1;195.72;0;13;27.337;1;1956
12800;40932;72172;DebtCon;Other;20;0;0;162.04;0;16;37.518;0;1957
12800;100241;113073;DebtCon;Other;17;0;1;197.27;1;15;39.468;1;1958
12800;73624;103213;DebtCon;Other;10;0;0;201.65;0;20;19.557;1;1959
12800;NA;NA;0;0;NA;NA;NA;NA;NA;NA;25.132;1;1960
12800;NA;NA;0;0;NA;NA;NA;NA;NA;NA;24.66;1;1961
12800;206527;227737;HomeImp;ProfExe;11;0;0;225.2;0;22;31.122;1;1962
12800;54151;83828;DebtCon;Other;13;0;0;132.16;0;16;23.477;0;1963
12800;81030;100333;DebtCon;Mgr;11;0;1;80.15;4;29;42.319;0;1964
12800;67867;78660;DebtCon;Other;3;NA;NA;159.8;NA;34;30.011;1;1965
12800;48437;65311;DebtCon;Other;0;1;0;260.56;0;21;29.516;1;1966
12800;51800;68000;HomeImp;ProfExe;6;NA;NA;NA;NA;NA;NA;0;1967
12800;111000;124500;DebtCon;Sales;7;1;0;203.9;2;40;NA;0;1968
12800;76783;95007;DebtCon;Mgr;6;0;0;140.97;2;26;42.154;1;1969
12800;58592;87002;DebtCon;Office;13;0;0;139.53;0;24;37.531;1;1970
12800;11986;48309;HomeImp;Office;23;0;0;265.23;0;20;28.494;1;1971
12800;46043;62531;DebtCon;Other;4;0;0;183.98;0;13;26.101;1;1972
12800;42801;51123;HomeImp;Other;23;0;1;127.84;0;22;39.39;1;1973
12800;67060;83989;DebtCon;Office;9;NA;3;116.47;2;24;43.572;0;1974
12800;91040;114331;DebtCon;Other;12;0;0;175.88;0;26;34.747;1;1975
12800;71531;87256;HomeImp;Office;26;0;0;167.16;1;14;40.376;1;1976
12800;75139;105289;HomeImp;ProfExe;8;0;0;151.85;0;35;31.211;1;1977
12800;77318;97616;DebtCon;Mgr;6;0;0;125.53;2;27;39.463;1;1978
12800;85251;114023;DebtCon;ProfExe;1;1;2;143.68;0;33;31.913;1;1979
12800;79151;110583;DebtCon;Other;4;0;0;79.37;1;13;33.587;1;1980
12800;29100;39264;HomeImp;Other;7;0;0;93.4;2;12;31.283;1;1981
12800;81694;101680;DebtCon;Other;0;0;0;159.35;1;22;40.112;1;1982
12800;68729;90127;HomeImp;Office;23;0;0;163.99;1;14;39.424;1;1983
12900;69770;87000;DebtCon;Other;6;0;0;201.93;3;19;NA;1;1984
12900;94000;NA;DebtCon;Office;8;0;1;205.93;0;19;NA;0;1985
12900;34655;57787;0;Other;31;0;0;245;0;18;21.416;1;1986
12900;64245;83823;DebtCon;Office;13;0;0;246.84;3;36;40.56;1;1987
12900;39401;53758;HomeImp;Other;22;0;0;118.65;0;23;38.689;1;1988
12900;58566;74655;DebtCon;Mgr;5;NA;NA;116.78;NA;24;39.977;1;1989
12900;105638;112608;DebtCon;Other;17;0;2;208.31;2;16;39.678;1;1990
12900;59191;72716;DebtCon;Other;2;0;0;175.17;1;17;35.558;1;1991
12900;29891;76571;HomeImp;Other;2;0;0;29.06;3;11;31.459;0;1992
12900;151991;179521;HomeImp;Office;6;0;0;186.81;0;55;34.192;1;1993
12900;102905;117694;HomeImp;Office;1;0;0;137.14;1;21;35.865;1;1994
12900;92734;114285;HomeImp;Mgr;11;0;0;236.05;0;24;28.663;1;1995
12900;87270;97929;HomeImp;ProfExe;0;0;0;65.11;1;20;34.696;1;1996
12900;90646;100744;HomeImp;Other;19;0;0;141.21;3;23;31.526;1;1997
12900;66126;84472;DebtCon;Other;2;NA;NA;187.18;NA;34;29.995;1;1998
12900;67038;110955;DebtCon;Office;9;0;0;147.2;0;12;37.086;1;1999
12900;89510;102628;HomeImp;Other;20;0;0;117.86;3;24;28.537;1;2000
12900;46266;62000;DebtCon;Other;7;0;0;77.13;5;18;NA;0;2001
12900;83886;100782;HomeImp;ProfExe;5;0;0;115.08;1;27;27.98;1;2002
12900;31498;42695;HomeImp;Mgr;14;0;0;55.02;0;9;31.993;1;2003
12900;149297;177044;HomeImp;Office;4;0;0;205.87;0;56;34.976;1;2004
12900;117900;143433;DebtCon;Mgr;6;0;0;227.93;0;35;47.62;0;2005
